item_id,task_type,perturbation_type,n_original_outputs,n_perturbed_outputs,original_performance,perturbed_performance,absolute_performance_change,pdr,performance_dropped,baseline_similarity,perturbation_similarity,noise_corrected_drift,similarity_metric
code_generation_95,code_generation,reordering,5,5,0.400000,1.000000,-0.600000,-1.500000,false,0.920546,0.924927,-0.004381,sentence-transformers/all-MiniLM-L6-v2
code_generation_95,code_generation,surface_noise,5,5,0.400000,0.800000,-0.400000,-1.000000,false,0.920546,0.936585,-0.016039,sentence-transformers/all-MiniLM-L6-v2
code_generation_96,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.916864,0.923696,-0.006832,sentence-transformers/all-MiniLM-L6-v2
code_generation_96,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.916864,0.932474,-0.015610,sentence-transformers/all-MiniLM-L6-v2
code_generation_96,code_generation,paraphrasing,5,5,1.000000,0.000000,1.000000,1.000000,true,0.916864,0.863954,0.052910,sentence-transformers/all-MiniLM-L6-v2
code_generation_96,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.916864,0.938662,-0.021798,sentence-transformers/all-MiniLM-L6-v2
code_generation_96,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.916864,0.939048,-0.022183,sentence-transformers/all-MiniLM-L6-v2
code_generation_97,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.956177,0.946879,0.009299,sentence-transformers/all-MiniLM-L6-v2
code_generation_97,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.956177,0.956846,-0.000669,sentence-transformers/all-MiniLM-L6-v2
code_generation_97,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.956177,0.933229,0.022948,sentence-transformers/all-MiniLM-L6-v2
code_generation_97,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.956177,0.955515,0.000662,sentence-transformers/all-MiniLM-L6-v2
code_generation_97,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.956177,0.959460,-0.003283,sentence-transformers/all-MiniLM-L6-v2
code_generation_98,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.967949,0.956600,0.011348,sentence-transformers/all-MiniLM-L6-v2
code_generation_98,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.967949,0.967358,0.000590,sentence-transformers/all-MiniLM-L6-v2
code_generation_98,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.967949,0.957712,0.010237,sentence-transformers/all-MiniLM-L6-v2
code_generation_98,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.967949,0.962494,0.005454,sentence-transformers/all-MiniLM-L6-v2
code_generation_98,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.967949,0.962815,0.005134,sentence-transformers/all-MiniLM-L6-v2
code_generation_99,code_generation,context_injection,5,5,0.200000,0.400000,-0.200000,-1.000000,false,0.934397,0.916781,0.017616,sentence-transformers/all-MiniLM-L6-v2
code_generation_99,code_generation,formatting_changes,5,5,0.200000,0.600000,-0.400000,-2.000000,false,0.934397,0.941638,-0.007241,sentence-transformers/all-MiniLM-L6-v2
code_generation_99,code_generation,paraphrasing,5,5,0.200000,0.800000,-0.600000,-3.000000,false,0.934397,0.899903,0.034493,sentence-transformers/all-MiniLM-L6-v2
code_generation_99,code_generation,reordering,5,5,0.200000,0.600000,-0.400000,-2.000000,false,0.934397,0.914446,0.019951,sentence-transformers/all-MiniLM-L6-v2
code_generation_99,code_generation,surface_noise,5,5,0.200000,0.800000,-0.600000,-3.000000,false,0.934397,0.926953,0.007444,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1000,factual_qa,context_injection,5,5,0.295394,0.231146,0.064248,0.217498,true,0.958526,0.924204,0.034322,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1000,factual_qa,formatting_changes,5,5,0.295394,0.261125,0.034269,0.116010,true,0.958526,0.929410,0.029116,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1000,factual_qa,paraphrasing,5,5,0.295394,0.168312,0.127082,0.430213,true,0.958526,0.920866,0.037659,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1000,factual_qa,reordering,5,5,0.295394,0.283212,0.012182,0.041240,true,0.958526,0.956958,0.001568,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1000,factual_qa,surface_noise,5,5,0.295394,0.313791,-0.018397,-0.062281,false,0.958526,0.959640,-0.001114,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10038,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.960783,0.954049,0.006735,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10038,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.960783,0.956486,0.004297,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10038,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.960783,0.915333,0.045451,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10038,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.960783,0.944579,0.016205,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10038,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.960783,0.956346,0.004437,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10189,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.942096,0.935545,0.006551,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10189,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.942096,0.935297,0.006799,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10189,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.942096,0.876459,0.065637,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10189,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.942096,0.935950,0.006146,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10189,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.942096,0.949491,-0.007395,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10197,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10197,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10197,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.894072,0.105928,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10197,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10197,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10227,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.982575,0.985698,-0.003123,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10227,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.982575,0.985108,-0.002534,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10227,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.982575,0.844031,0.138544,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10227,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.982575,0.983057,-0.000482,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10227,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.982575,0.983871,-0.001296,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10472,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10472,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10472,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.921613,0.078387,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10472,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.980676,0.019323,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10472,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10479,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.947738,0.944193,0.003545,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10479,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.947738,0.947768,-0.000029,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10479,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.947738,0.940198,0.007541,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10479,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.947738,0.947035,0.000704,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10479,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.947738,0.952287,-0.004548,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10491,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10491,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10491,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.965068,0.034932,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10491,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10491,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10535,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.997597,0.993604,0.003993,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10535,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.997597,0.996201,0.001395,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10535,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.997597,0.828008,0.169589,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10535,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.997597,0.983497,0.014099,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10535,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.997597,0.995480,0.002116,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10550,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.969000,0.940166,0.028834,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10550,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.969000,0.928410,0.040590,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10550,factual_qa,paraphrasing,5,5,1.000000,0.000000,1.000000,1.000000,true,0.969000,0.846314,0.122686,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10550,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.969000,0.894995,0.074004,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10550,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.969000,0.973845,-0.004845,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10757,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10757,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10757,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.945379,0.054621,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10757,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.930525,0.069475,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10757,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10760,factual_qa,context_injection,5,5,0.017391,0.000000,0.017391,1.000000,true,0.977163,0.973549,0.003613,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10760,factual_qa,formatting_changes,5,5,0.017391,0.000000,0.017391,1.000000,true,0.977163,0.988290,-0.011127,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10760,factual_qa,paraphrasing,5,5,0.017391,0.037229,-0.019838,-1.140679,false,0.977163,0.939960,0.037203,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10760,factual_qa,reordering,5,5,0.017391,0.017222,0.000169,0.009729,true,0.977163,0.909838,0.067325,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10760,factual_qa,surface_noise,5,5,0.017391,0.018182,-0.000790,-0.045448,false,0.977163,0.982079,-0.004916,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10779,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.991683,0.008317,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10779,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.989811,0.010189,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10779,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.967141,0.032859,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10779,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.984703,0.015298,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10779,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.998373,0.001628,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10908,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10908,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10908,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.988339,0.011661,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10908,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.821117,0.178884,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10908,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10966,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.953263,0.951053,0.002210,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10966,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.953263,0.962928,-0.009665,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10966,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.953263,0.946187,0.007076,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10966,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.953263,0.921481,0.031782,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10966,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.953263,0.934569,0.018693,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11005,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11005,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11005,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.944853,0.055147,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11005,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.950068,0.049932,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11005,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11034,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.938213,0.942332,-0.004119,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11034,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.938213,0.938213,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11034,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.938213,0.918231,0.019982,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11034,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.938213,0.938213,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11034,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.938213,0.946451,-0.008238,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11035,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11035,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11035,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.539517,0.460482,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11035,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
